photo_id,path_files,label
cNX5W4PzPa1S2TcYEqDgDA,photos\cNX5W4PzPa1S2TcYEqDgDA.jpg,food
vZ7GH4qFqaInrJWkdTlkvw,photos\vZ7GH4qFqaInrJWkdTlkvw.jpg,food
pW8lT0ZOdT12sZrFZdCQpQ,photos\pW8lT0ZOdT12sZrFZdCQpQ.jpg,drink
SDZPegKYoLq7h3O4mvKsOA,photos\SDZPegKYoLq7h3O4mvKsOA.jpg,inside
bvD-IWtXoIKUakSnQ6D1Sg,photos\bvD-IWtXoIKUakSnQ6D1Sg.jpg,food
BFVeCSLT2h64z5sXPKMFaQ,photos\BFVeCSLT2h64z5sXPKMFaQ.jpg,inside
r2CMqiojymaWi-dSU1AqJA,photos\r2CMqiojymaWi-dSU1AqJA.jpg,food
_kPmZMQuQHY5LFmWfXsxRQ,photos\_kPmZMQuQHY5LFmWfXsxRQ.jpg,outside
bmCbvZuUlh-fB6rzxfFu7A,photos\bmCbvZuUlh-fB6rzxfFu7A.jpg,food
n00NCZdRRAJBT3P4Zu321A,photos\n00NCZdRRAJBT3P4Zu321A.jpg,food
9FQ6ehjTcw9eezRI3fVENw,photos\9FQ6ehjTcw9eezRI3fVENw.jpg,food
d9aJKXlZ2DZLefQTYM4ktQ,photos\d9aJKXlZ2DZLefQTYM4ktQ.jpg,inside
j97sl-42cMsELe2hK3SEMQ,photos\j97sl-42cMsELe2hK3SEMQ.jpg,inside
XVbkePMrGmzsUEE83vPq2A,photos\XVbkePMrGmzsUEE83vPq2A.jpg,food
HY3Yp9TsgI1AtxivXzo1Uw,photos\HY3Yp9TsgI1AtxivXzo1Uw.jpg,food
887gYIcWfyEVNSEF7Y-l6Q,photos\887gYIcWfyEVNSEF7Y-l6Q.jpg,inside
NkOSCJa37JH6tKBD9PbutA,photos\NkOSCJa37JH6tKBD9PbutA.jpg,food
QbGVC0TzHBp_qeazyKoHAA,photos\QbGVC0TzHBp_qeazyKoHAA.jpg,food
wkrhQFajrMYYBgjY-KjNKw,photos\wkrhQFajrMYYBgjY-KjNKw.jpg,outside
k7GOq97JSn0j4JDz30QuNw,photos\k7GOq97JSn0j4JDz30QuNw.jpg,inside
ngyoUs_4epl_1FHZIM31hA,photos\ngyoUs_4epl_1FHZIM31hA.jpg,food
h97mpD8jjAA_USA7mvL80Q,photos\h97mpD8jjAA_USA7mvL80Q.jpg,inside
e2qvgrXYHgc4XhSJ7rNSpw,photos\e2qvgrXYHgc4XhSJ7rNSpw.jpg,food
IP6TR-9ujLwJKdJCgP9jiA,photos\IP6TR-9ujLwJKdJCgP9jiA.jpg,outside
w4kzHZFdRt797gzll-dwJA,photos\w4kzHZFdRt797gzll-dwJA.jpg,food
Zd4NtEV3Lrbnaih05-0yRA,photos\Zd4NtEV3Lrbnaih05-0yRA.jpg,inside
5Z9VvqekOAKYZ4pfV30fuA,photos\5Z9VvqekOAKYZ4pfV30fuA.jpg,inside
f9DS5LpQ5kXqZFZVjkYcSQ,photos\f9DS5LpQ5kXqZFZVjkYcSQ.jpg,food
EtY7zYFX9tmzQicigar8jg,photos\EtY7zYFX9tmzQicigar8jg.jpg,food
KLKkVQmhOXmPWxoKHb8Whw,photos\KLKkVQmhOXmPWxoKHb8Whw.jpg,food
2UNfcv0TTlUO0VG2Ay1eEg,photos\2UNfcv0TTlUO0VG2Ay1eEg.jpg,food
P-CXEy6NdQkdv8zPPmZPlQ,photos\P-CXEy6NdQkdv8zPPmZPlQ.jpg,food
cUWTPNAhb10obUg9gWyrtw,photos\cUWTPNAhb10obUg9gWyrtw.jpg,drink
tJRV6Rg907NigjAARcyYOA,photos\tJRV6Rg907NigjAARcyYOA.jpg,food
30fZO2zRUGRIrgwIX2L1ew,photos\30fZO2zRUGRIrgwIX2L1ew.jpg,food
xFnOHEg1QXYe6NvgLRbRPg,photos\xFnOHEg1QXYe6NvgLRbRPg.jpg,food
gf9tBvzZcowVFKmmy1Gh8Q,photos\gf9tBvzZcowVFKmmy1Gh8Q.jpg,inside
ZFwEPZ8ctJ3w0X1mTn76vQ,photos\ZFwEPZ8ctJ3w0X1mTn76vQ.jpg,inside
YiC5LtidO9kYXlEBd2LBUQ,photos\YiC5LtidO9kYXlEBd2LBUQ.jpg,inside
nNwZJn8SfDi-FN6adGRuoA,photos\nNwZJn8SfDi-FN6adGRuoA.jpg,inside
R_di7yNUlzg2KV1SgqI1sw,photos\R_di7yNUlzg2KV1SgqI1sw.jpg,food
8riC1n48bLvRccISs7Q5LA,photos\8riC1n48bLvRccISs7Q5LA.jpg,food
q9BPwIQLCzTSPf4JESx4Hw,photos\q9BPwIQLCzTSPf4JESx4Hw.jpg,food
Qg7AA_hb5oEio-1RQ_32qQ,photos\Qg7AA_hb5oEio-1RQ_32qQ.jpg,food
V6_1tNkiSkCR2xGXsWfIZQ,photos\V6_1tNkiSkCR2xGXsWfIZQ.jpg,food
fXn94COJbGwqQ4TjH50sxg,photos\fXn94COJbGwqQ4TjH50sxg.jpg,inside
O5fv5RyucpimXHqi1ERsaQ,photos\O5fv5RyucpimXHqi1ERsaQ.jpg,inside
sFTlaDz17n3cFNBcjV2XZA,photos\sFTlaDz17n3cFNBcjV2XZA.jpg,inside
q-ZMeeImg_1Uxsda4rGE8w,photos\q-ZMeeImg_1Uxsda4rGE8w.jpg,drink
C13lSZ5gUlwWQwM-2CIRHw,photos\C13lSZ5gUlwWQwM-2CIRHw.jpg,food
X1SrexaO8S1BKrd3pOJCSw,photos\X1SrexaO8S1BKrd3pOJCSw.jpg,inside
kW3MpVk9K0UooDuSP2AajA,photos\kW3MpVk9K0UooDuSP2AajA.jpg,food
W1XCYsoGDtD00w0i5WbBAg,photos\W1XCYsoGDtD00w0i5WbBAg.jpg,food
dHT_OE5QgdT_F_tvmpOuoQ,photos\dHT_OE5QgdT_F_tvmpOuoQ.jpg,food
W2O7g6hTOoB-06iDc66qYw,photos\W2O7g6hTOoB-06iDc66qYw.jpg,drink
9qxF_agJPw4JoPA-gHz5rw,photos\9qxF_agJPw4JoPA-gHz5rw.jpg,food
J1xItDCe9NKe8HBkIGyqhw,photos\J1xItDCe9NKe8HBkIGyqhw.jpg,food
TE__SmYkAyMqSUz8niCZhA,photos\TE__SmYkAyMqSUz8niCZhA.jpg,inside
LrQ5TqWvZQgwXH1p0saKug,photos\LrQ5TqWvZQgwXH1p0saKug.jpg,food
ohkvbxLztYKeQBNmj9HVQg,photos\ohkvbxLztYKeQBNmj9HVQg.jpg,food
k5icPT3BdP9bUiwYIzDseA,photos\k5icPT3BdP9bUiwYIzDseA.jpg,food
lunhSADw_V1EyI-VWw9ZGw,photos\lunhSADw_V1EyI-VWw9ZGw.jpg,inside
ifQrLpZOlxFAglQeIIETbg,photos\ifQrLpZOlxFAglQeIIETbg.jpg,food
vEFjeWpx3QNYxvpV3B_Rrg,photos\vEFjeWpx3QNYxvpV3B_Rrg.jpg,inside
XswC693_i8G_hKwrEnQOIQ,photos\XswC693_i8G_hKwrEnQOIQ.jpg,food
LOUaORcNa9zjCiGmjHvidQ,photos\LOUaORcNa9zjCiGmjHvidQ.jpg,inside
BfJKsgchTMLxLuGz1rw3hQ,photos\BfJKsgchTMLxLuGz1rw3hQ.jpg,food
nLV98Xzor2yNBnlzSFO7iQ,photos\nLV98Xzor2yNBnlzSFO7iQ.jpg,food
KvMK3z6WBbfsfegG55peiw,photos\KvMK3z6WBbfsfegG55peiw.jpg,outside
aJungbp3L-0q6VnavTs1fA,photos\aJungbp3L-0q6VnavTs1fA.jpg,food
mXgDvNUc6I9A7eWNQfJU2g,photos\mXgDvNUc6I9A7eWNQfJU2g.jpg,outside
fowwyzTmRWFtvBkDo6J1fQ,photos\fowwyzTmRWFtvBkDo6J1fQ.jpg,food
R81qP7VzTnp-AhLjsfJb-Q,photos\R81qP7VzTnp-AhLjsfJb-Q.jpg,food
laJl9nn8KFNxrTtOaP9oIQ,photos\laJl9nn8KFNxrTtOaP9oIQ.jpg,drink
XnhO02vBUiscyPftOkQ4HA,photos\XnhO02vBUiscyPftOkQ4HA.jpg,food
66TeWUyIZeMBhUEEuvTYsw,photos\66TeWUyIZeMBhUEEuvTYsw.jpg,food
JyhJsDuUuC_scJquv1rODw,photos\JyhJsDuUuC_scJquv1rODw.jpg,inside
Vo9U9BDq-NxHUwkKd6TjuA,photos\Vo9U9BDq-NxHUwkKd6TjuA.jpg,inside
po5ersOSR8k6oV6yKr__qw,photos\po5ersOSR8k6oV6yKr__qw.jpg,inside
jplF3Fd5FP4MgJR-g-lLnw,photos\jplF3Fd5FP4MgJR-g-lLnw.jpg,food
Wf4X63h0vEoxJpTQVn7lxA,photos\Wf4X63h0vEoxJpTQVn7lxA.jpg,food
tozNyHtoL-_NaIqO66wdGQ,photos\tozNyHtoL-_NaIqO66wdGQ.jpg,inside
4awk4OTVJwEgwV80_LRLXQ,photos\4awk4OTVJwEgwV80_LRLXQ.jpg,food
ZaBXnEIB-ZPyPm0zs7iWHg,photos\ZaBXnEIB-ZPyPm0zs7iWHg.jpg,outside
Td2PRuQYGdqHeae4pzMUjw,photos\Td2PRuQYGdqHeae4pzMUjw.jpg,food
HlRqi3dwPlYhHLsX158iQA,photos\HlRqi3dwPlYhHLsX158iQA.jpg,food
WiIqMXx_32KPwfoof3bWyw,photos\WiIqMXx_32KPwfoof3bWyw.jpg,drink
zJCnQElZOrAuKKSzQdKBRw,photos\zJCnQElZOrAuKKSzQdKBRw.jpg,outside
dBUKc6Eo5CymP-EUY9O-jQ,photos\dBUKc6Eo5CymP-EUY9O-jQ.jpg,inside
T03_3NvZY5HRlvKBFSrMGA,photos\T03_3NvZY5HRlvKBFSrMGA.jpg,inside
BZRQQHWvgnkYtODTZFUqtA,photos\BZRQQHWvgnkYtODTZFUqtA.jpg,food
XCCuNpEQ-SiltHVCZ6jUwg,photos\XCCuNpEQ-SiltHVCZ6jUwg.jpg,food
AKDoPQ2FkTeH432nCEXIcQ,photos\AKDoPQ2FkTeH432nCEXIcQ.jpg,food
YCku2e7zx0OZpiDC27uaoA,photos\YCku2e7zx0OZpiDC27uaoA.jpg,outside
WHpFWLTt0v_N2vP_suavPA,photos\WHpFWLTt0v_N2vP_suavPA.jpg,food
Mq9dxLUrqWiTcx1MbT9Upw,photos\Mq9dxLUrqWiTcx1MbT9Upw.jpg,outside
ydatpBfNU2tfXUgSeIFY8w,photos\ydatpBfNU2tfXUgSeIFY8w.jpg,food
cbkm_q9cmOOJRmsyC5Kigg,photos\cbkm_q9cmOOJRmsyC5Kigg.jpg,inside
WsEI9NoBSW2GijuqoTxS6w,photos\WsEI9NoBSW2GijuqoTxS6w.jpg,outside
xhjl--1l8ADEY7wI-EPeRA,photos\xhjl--1l8ADEY7wI-EPeRA.jpg,food
OsWoic-PW-eyh39at_GBmA,photos\OsWoic-PW-eyh39at_GBmA.jpg,inside
QKKFJSTzLvzdrTA19OYCsQ,photos\QKKFJSTzLvzdrTA19OYCsQ.jpg,food
mtfHREuKrjzntA1Z1ea0ZA,photos\mtfHREuKrjzntA1Z1ea0ZA.jpg,inside
TfVINIvxOyZXx4jLqvmbIw,photos\TfVINIvxOyZXx4jLqvmbIw.jpg,food
H_1Z8TxYLWGw96CjWYK46A,photos\H_1Z8TxYLWGw96CjWYK46A.jpg,outside
RlQ2I1we7XYIEqrzxPCjhw,photos\RlQ2I1we7XYIEqrzxPCjhw.jpg,food
duWaFu0gpRHKsIGUZJcFbQ,photos\duWaFu0gpRHKsIGUZJcFbQ.jpg,inside
ItWax3uCjrmplxzlfRa_AQ,photos\ItWax3uCjrmplxzlfRa_AQ.jpg,food
lvgZOItgQ9Fq-dU_nBdhMA,photos\lvgZOItgQ9Fq-dU_nBdhMA.jpg,food
uxmz24tKF3zSvG18RttclQ,photos\uxmz24tKF3zSvG18RttclQ.jpg,inside
FeENdFWuI1EvZ5M0APeeUA,photos\FeENdFWuI1EvZ5M0APeeUA.jpg,food
JwWlDDknNqo5T6xHGw3drA,photos\JwWlDDknNqo5T6xHGw3drA.jpg,food
cWRIo3YndpQdABgShxJiFQ,photos\cWRIo3YndpQdABgShxJiFQ.jpg,inside
WUPLjInd7qIlJ5mOhHUkfA,photos\WUPLjInd7qIlJ5mOhHUkfA.jpg,food
FGlmpgBcRNpY-bSz_Gcz5Q,photos\FGlmpgBcRNpY-bSz_Gcz5Q.jpg,food
d69S_Z5fQIjRC4COpJ8GpQ,photos\d69S_Z5fQIjRC4COpJ8GpQ.jpg,food
V_-BRl7MucxQdUV1HTFFFg,photos\V_-BRl7MucxQdUV1HTFFFg.jpg,inside
FLCgepqlk4tGvWvdF0R1iw,photos\FLCgepqlk4tGvWvdF0R1iw.jpg,outside
wMF0bANTD682y0AM3UlOTQ,photos\wMF0bANTD682y0AM3UlOTQ.jpg,food
un28PmeMWfZnSiW_rkENQA,photos\un28PmeMWfZnSiW_rkENQA.jpg,food
Q0nFHuPl3AC58iE3N954OA,photos\Q0nFHuPl3AC58iE3N954OA.jpg,food
8d1PiMkc5UVW3a9BQDcVeQ,photos\8d1PiMkc5UVW3a9BQDcVeQ.jpg,food
YZy16VeungxP51Ve9uAMUA,photos\YZy16VeungxP51Ve9uAMUA.jpg,outside
_msjC2cbtmPDPnDSblwMvQ,photos\_msjC2cbtmPDPnDSblwMvQ.jpg,outside
_6ONavKTsPaD-DVAQjSLLg,photos\_6ONavKTsPaD-DVAQjSLLg.jpg,inside
JuPoUE_eXniqbhov-EK9tA,photos\JuPoUE_eXniqbhov-EK9tA.jpg,inside
Jr_9ud9KmqYnW0ZdJrdhzQ,photos\Jr_9ud9KmqYnW0ZdJrdhzQ.jpg,inside
I5ITJoZELYZxfO4wmXYfdg,photos\I5ITJoZELYZxfO4wmXYfdg.jpg,food
BdUFkKTd6AxsgBtLJIsSgA,photos\BdUFkKTd6AxsgBtLJIsSgA.jpg,inside
Qe-vRDUyPWrY3dGBWfXpVA,photos\Qe-vRDUyPWrY3dGBWfXpVA.jpg,inside
5pcSTJ5lnuUAsXs0yBv6Ag,photos\5pcSTJ5lnuUAsXs0yBv6Ag.jpg,drink
_38Ca4SBTfl90bBVfW9K8A,photos\_38Ca4SBTfl90bBVfW9K8A.jpg,inside
MU89uSA4PaF28z0rldohYg,photos\MU89uSA4PaF28z0rldohYg.jpg,food
rUiYCaBsuJ501ET_mMKAjw,photos\rUiYCaBsuJ501ET_mMKAjw.jpg,food
oEeuRVi95fV0hCySKZ_CAQ,photos\oEeuRVi95fV0hCySKZ_CAQ.jpg,menu
p92Hzr9CLVcfJGhQkSz45A,photos\p92Hzr9CLVcfJGhQkSz45A.jpg,inside
ycT8xMoyNx4r-HeY574CXw,photos\ycT8xMoyNx4r-HeY574CXw.jpg,food
4L_wfL_MAJrSQ7SZvHtN7g,photos\4L_wfL_MAJrSQ7SZvHtN7g.jpg,food
wz2K1vzr3PFQIa9Bh7fROQ,photos\wz2K1vzr3PFQIa9Bh7fROQ.jpg,food
wY59k7cm-UOwiYPL3ERCHA,photos\wY59k7cm-UOwiYPL3ERCHA.jpg,food
lXsjNch3eThykVA_0Tnwjw,photos\lXsjNch3eThykVA_0Tnwjw.jpg,outside
_G-2GyZ_Dp2lecR7XGla2Q,photos\_G-2GyZ_Dp2lecR7XGla2Q.jpg,inside
ISU34TAgkxh801dSyiIG5Q,photos\ISU34TAgkxh801dSyiIG5Q.jpg,outside
Q1YQA8-l_qzDeaRjIWOc0g,photos\Q1YQA8-l_qzDeaRjIWOc0g.jpg,inside
bybKcFTVYB2-bfHSkqKhyg,photos\bybKcFTVYB2-bfHSkqKhyg.jpg,food
aqrTv6QiU0J9Sxm_T--c5g,photos\aqrTv6QiU0J9Sxm_T--c5g.jpg,food
6prWUdHVSMP9mVRqx71J_g,photos\6prWUdHVSMP9mVRqx71J_g.jpg,food
R-TQ5tDMmuLSoXrpu36D0g,photos\R-TQ5tDMmuLSoXrpu36D0g.jpg,inside
oysUr8aEXLOKgYcdCRrRYQ,photos\oysUr8aEXLOKgYcdCRrRYQ.jpg,food
ENWtmcmpGrfLDakWLtln1w,photos\ENWtmcmpGrfLDakWLtln1w.jpg,drink
t9kNAeh8yMdQPT0Jju4n5A,photos\t9kNAeh8yMdQPT0Jju4n5A.jpg,food
TPTYnYAWyWLWm309SkpVvw,photos\TPTYnYAWyWLWm309SkpVvw.jpg,drink
Ni16pDUcx1lqwUgPSC87GQ,photos\Ni16pDUcx1lqwUgPSC87GQ.jpg,inside
_2j1wh4JFaEIX3dFMfKowg,photos\_2j1wh4JFaEIX3dFMfKowg.jpg,drink
J1DCcVV2RZ22ONohCquQ3Q,photos\J1DCcVV2RZ22ONohCquQ3Q.jpg,inside
3zxOlHT6letN-KljxfQw2g,photos\3zxOlHT6letN-KljxfQw2g.jpg,food
7TX3C6DBqq73TKBOygIzkA,photos\7TX3C6DBqq73TKBOygIzkA.jpg,food
9-sDxI4gz_V5-4_AP3n5qw,photos\9-sDxI4gz_V5-4_AP3n5qw.jpg,inside
XGreutFwkrXO2X4skgoPUQ,photos\XGreutFwkrXO2X4skgoPUQ.jpg,food
KCf_c86jCj0KXTu8AkQsAg,photos\KCf_c86jCj0KXTu8AkQsAg.jpg,food
VneBVlY_rg18GiPSQoW17w,photos\VneBVlY_rg18GiPSQoW17w.jpg,food
BBXPy9EnPDuO2Ng1IQjjgA,photos\BBXPy9EnPDuO2Ng1IQjjgA.jpg,inside
OmmssAqek9m1WkrMWvg8mw,photos\OmmssAqek9m1WkrMWvg8mw.jpg,inside
TZy5eS-cRNSfksQF8IUnXw,photos\TZy5eS-cRNSfksQF8IUnXw.jpg,food
2nmHvO_Ru2J6kOvLrJl9Ig,photos\2nmHvO_Ru2J6kOvLrJl9Ig.jpg,drink
Pi1JTJIcLucprTLeHl3biA,photos\Pi1JTJIcLucprTLeHl3biA.jpg,inside
LVBtWCjpD3kMztCRJn2NOw,photos\LVBtWCjpD3kMztCRJn2NOw.jpg,food
7rG66FxtByy-iDDdRBWJUA,photos\7rG66FxtByy-iDDdRBWJUA.jpg,outside
TAe6EFV1IaRQZE0ACJ-T2Q,photos\TAe6EFV1IaRQZE0ACJ-T2Q.jpg,inside
lIac0EOKM6kvqyLlZwbJGg,photos\lIac0EOKM6kvqyLlZwbJGg.jpg,food
93_zdUZ3mRr2cRAjKgFtEw,photos\93_zdUZ3mRr2cRAjKgFtEw.jpg,food
DRjErD2lo2eTytmVK0i0SQ,photos\DRjErD2lo2eTytmVK0i0SQ.jpg,food
NRyBBwcGUcgiiVA8y6Xc2w,photos\NRyBBwcGUcgiiVA8y6Xc2w.jpg,food
GF8f9wj3eJ9b9nkGToY19w,photos\GF8f9wj3eJ9b9nkGToY19w.jpg,inside
G3y-VP4c6PIl3hrkZptWyg,photos\G3y-VP4c6PIl3hrkZptWyg.jpg,food
qVtIIkRHXy7x1Hz_JTNH6w,photos\qVtIIkRHXy7x1Hz_JTNH6w.jpg,food
moz2Wt6yZr3jBVqzleHt2A,photos\moz2Wt6yZr3jBVqzleHt2A.jpg,drink
5VddRdqtCizPuJRxXHvurw,photos\5VddRdqtCizPuJRxXHvurw.jpg,food
B__I_HOv3GFqMF-KfKH-OQ,photos\B__I_HOv3GFqMF-KfKH-OQ.jpg,food
aM5ijO4cg8wyzXkBfioLVQ,photos\aM5ijO4cg8wyzXkBfioLVQ.jpg,food
_mLuBwGjgXjRLrvsSoBuAw,photos\_mLuBwGjgXjRLrvsSoBuAw.jpg,outside
lPa3LBaIFIsCEpO3sm5DTg,photos\lPa3LBaIFIsCEpO3sm5DTg.jpg,food
YwTgxkVmHFa2FuKCkwPfqw,photos\YwTgxkVmHFa2FuKCkwPfqw.jpg,food
CBQtWhcOSufIxG99w9tBhw,photos\CBQtWhcOSufIxG99w9tBhw.jpg,outside
vnI4lIlkzFWVk1qaA_ftHQ,photos\vnI4lIlkzFWVk1qaA_ftHQ.jpg,food
YXsq6G12lpWDz-zVjF3oLA,photos\YXsq6G12lpWDz-zVjF3oLA.jpg,inside
5qjNCmOwW5stpxSvKwETOg,photos\5qjNCmOwW5stpxSvKwETOg.jpg,inside
ETRYTe_vPMyrZvGtei-7xw,photos\ETRYTe_vPMyrZvGtei-7xw.jpg,inside
yoVTh6WYKPSRG_Af_YdEBg,photos\yoVTh6WYKPSRG_Af_YdEBg.jpg,drink
ZneDPZN2D7-Rqluxrug4Zw,photos\ZneDPZN2D7-Rqluxrug4Zw.jpg,food
eKWgObqPxpStwkcf2oQWrg,photos\eKWgObqPxpStwkcf2oQWrg.jpg,inside
flYv7AJmYHPaUtDrMsJRMg,photos\flYv7AJmYHPaUtDrMsJRMg.jpg,outside
8pXFnHkZjIROtemVQ6Fn0A,photos\8pXFnHkZjIROtemVQ6Fn0A.jpg,food
31miTOXdKNQUEpXXnYgdgA,photos\31miTOXdKNQUEpXXnYgdgA.jpg,inside
kIdVyYR-nPJLCfPiCADstw,photos\kIdVyYR-nPJLCfPiCADstw.jpg,food
8bg29kDRRnVTTEwEHxMCaw,photos\8bg29kDRRnVTTEwEHxMCaw.jpg,inside
KGxLUBiX3Vt2FPfE-LOuSg,photos\KGxLUBiX3Vt2FPfE-LOuSg.jpg,inside
l0u1PQN5xeELb1-6ZgW42A,photos\l0u1PQN5xeELb1-6ZgW42A.jpg,outside
Y3D3h1vnueBJxeFkgykhTA,photos\Y3D3h1vnueBJxeFkgykhTA.jpg,outside
aWTng5EYuPql3I92eOyPtw,photos\aWTng5EYuPql3I92eOyPtw.jpg,inside
83vpX0ZZJQ5DxSKrFn3K7Q,photos\83vpX0ZZJQ5DxSKrFn3K7Q.jpg,food
hsqpLyrqtRuYE-7qGH_aJQ,photos\hsqpLyrqtRuYE-7qGH_aJQ.jpg,food
Vo84KbM6EfX2GCOiiCrhhQ,photos\Vo84KbM6EfX2GCOiiCrhhQ.jpg,food
9h3foAsRh8ao0ZdHMZjxlA,photos\9h3foAsRh8ao0ZdHMZjxlA.jpg,inside
LN5_dQBoTN32_yAIrjUVzQ,photos\LN5_dQBoTN32_yAIrjUVzQ.jpg,food
yFWjUJih566AtykMxqTtwg,photos\yFWjUJih566AtykMxqTtwg.jpg,drink
xXHysdL1j22FfolTetFzzw,photos\xXHysdL1j22FfolTetFzzw.jpg,food
qEnOiQJPEfXHp_X1RSmyug,photos\qEnOiQJPEfXHp_X1RSmyug.jpg,outside
jLTlywzhvUmzq9Z15RDMOA,photos\jLTlywzhvUmzq9Z15RDMOA.jpg,food
wqyKw3BmKaYrJ3JbR2_Veg,photos\wqyKw3BmKaYrJ3JbR2_Veg.jpg,outside
NCtMI0dFicf0M_zu-9KuVQ,photos\NCtMI0dFicf0M_zu-9KuVQ.jpg,inside
uC6V4LvIZwQ9XHX1-6GMwg,photos\uC6V4LvIZwQ9XHX1-6GMwg.jpg,food
_2c2CybwsTFUeGmEajo3JA,photos\_2c2CybwsTFUeGmEajo3JA.jpg,food
CnzLe3dIlr1pet_Sjxl0_Q,photos\CnzLe3dIlr1pet_Sjxl0_Q.jpg,inside
HYg2TBhZU2k93O_FipA_Ww,photos\HYg2TBhZU2k93O_FipA_Ww.jpg,food
qVk-KTVInCt9tECouCStpA,photos\qVk-KTVInCt9tECouCStpA.jpg,food
cdqQteG0TAxFc7Ey69Tjvw,photos\cdqQteG0TAxFc7Ey69Tjvw.jpg,food
2gIpZ6BJRbMQe0SD1PRfSw,photos\2gIpZ6BJRbMQe0SD1PRfSw.jpg,drink
d93AGXDXJ6r7bnx1PFY7bA,photos\d93AGXDXJ6r7bnx1PFY7bA.jpg,inside
dm78-64YfVOVdzwA9Bstcg,photos\dm78-64YfVOVdzwA9Bstcg.jpg,food
pMC2ZroqV9g5qLqfNEV73g,photos\pMC2ZroqV9g5qLqfNEV73g.jpg,drink
yrQgmwISTr-7VY6QNublgw,photos\yrQgmwISTr-7VY6QNublgw.jpg,food
jvuP_dw_9Km3sRBPKhNUKQ,photos\jvuP_dw_9Km3sRBPKhNUKQ.jpg,inside
ftKWI54FNe9TrI_3eUFfbQ,photos\ftKWI54FNe9TrI_3eUFfbQ.jpg,food
ktpvJ2WeTuzmU0rz8nvQtA,photos\ktpvJ2WeTuzmU0rz8nvQtA.jpg,inside
KyiU2tVDlT_Kh6CuUCFXcw,photos\KyiU2tVDlT_Kh6CuUCFXcw.jpg,food
Z1wkb0N7raj27QUivv5G_Q,photos\Z1wkb0N7raj27QUivv5G_Q.jpg,food
6yCHdfoPXty5jxPFDtns6g,photos\6yCHdfoPXty5jxPFDtns6g.jpg,food
7to6sWAwbbQ4nAVSaJ0I7w,photos\7to6sWAwbbQ4nAVSaJ0I7w.jpg,food
nemYcBm4O3oemeWtkJg2NQ,photos\nemYcBm4O3oemeWtkJg2NQ.jpg,inside
ErI32gSaE-ASs0eO4xJW-g,photos\ErI32gSaE-ASs0eO4xJW-g.jpg,inside
xQXSk0kUwivwLSHLewhtOA,photos\xQXSk0kUwivwLSHLewhtOA.jpg,inside
P4zDoc-FVkALlYlvz7ARfg,photos\P4zDoc-FVkALlYlvz7ARfg.jpg,food
XqSmKLAGvi0tye4EHv_HuQ,photos\XqSmKLAGvi0tye4EHv_HuQ.jpg,food
MLG8fYgYlgAHhuLFwOnTTw,photos\MLG8fYgYlgAHhuLFwOnTTw.jpg,food
D7yoYUa6L7hf2umCzJxWwQ,photos\D7yoYUa6L7hf2umCzJxWwQ.jpg,food
N2OO4Xj48sxx4bDJ8mpJBg,photos\N2OO4Xj48sxx4bDJ8mpJBg.jpg,inside
CrUoqJSbNdf0M01KslWDSg,photos\CrUoqJSbNdf0M01KslWDSg.jpg,drink
6VfeMJFBAQp_Wm7eMnb9Kg,photos\6VfeMJFBAQp_Wm7eMnb9Kg.jpg,inside
7tSjGsOQHe4EV0Y8_GDg1A,photos\7tSjGsOQHe4EV0Y8_GDg1A.jpg,inside
5v6LiabzX1m2ZvgKfD0GSg,photos\5v6LiabzX1m2ZvgKfD0GSg.jpg,inside
R4ET5c6BUNS5dj7t_ULrIw,photos\R4ET5c6BUNS5dj7t_ULrIw.jpg,food
OZRA0hBVeuv4P6YbJ1T3rw,photos\OZRA0hBVeuv4P6YbJ1T3rw.jpg,outside
4aMNd3ZwsU2Y_bkiWpyyzQ,photos\4aMNd3ZwsU2Y_bkiWpyyzQ.jpg,food
uFNlltEiDstx64ShUPIzFA,photos\uFNlltEiDstx64ShUPIzFA.jpg,inside
5lf18kXo8_4eLqxCyiJGtQ,photos\5lf18kXo8_4eLqxCyiJGtQ.jpg,inside
9aS3v-rOm5nf12cSeNuCDw,photos\9aS3v-rOm5nf12cSeNuCDw.jpg,food
gvpmD9QteBYLtdrW_NGq_A,photos\gvpmD9QteBYLtdrW_NGq_A.jpg,food
aMd8I9_qNeBsTf3aio4v4w,photos\aMd8I9_qNeBsTf3aio4v4w.jpg,food
Ntl-c-Bt17I1QPduc_Vu-A,photos\Ntl-c-Bt17I1QPduc_Vu-A.jpg,outside
PDdHeFjwqoQPFlqZIMo6Iw,photos\PDdHeFjwqoQPFlqZIMo6Iw.jpg,menu
8-M49agl7Uj3lwMW_ZdwLA,photos\8-M49agl7Uj3lwMW_ZdwLA.jpg,inside
g-d8i2KQKn0zV0G62bKY4g,photos\g-d8i2KQKn0zV0G62bKY4g.jpg,inside
sYcS0diHCBFfM_XsSWCs0w,photos\sYcS0diHCBFfM_XsSWCs0w.jpg,inside
icFw3LynLOgU4h5v7wCz7w,photos\icFw3LynLOgU4h5v7wCz7w.jpg,food
72f1f5aNv9rE7wrZsXxlkA,photos\72f1f5aNv9rE7wrZsXxlkA.jpg,food
sjK-fTT5GQ4tAwgv9Ui8yw,photos\sjK-fTT5GQ4tAwgv9Ui8yw.jpg,food
gyLIsHYTIGTzQmZw5lfIEw,photos\gyLIsHYTIGTzQmZw5lfIEw.jpg,food
